mileage,engine_temperature,speed,acceleration,brake_status,battery_voltage,tire_pressure,road_condition,maintenance_required
229576,79.69160203628985,83.77790768255797,2.3027026516124667,0,12.653601919865324,34.077437705451075,Dry,1
14545,63.308558267225585,35.312430163263286,0.7844869385460559,1,11.50158955996335,34.100018929616056,Dry,0
166838,109.35391693569096,17.831055863761172,2.618076061165019,1,11.153391373110594,29.22337295485029,Gravel,1
62087,101.46157944492143,82.84851173307479,3.860609955363774,1,12.059579872425656,31.93807635981137,Dry,0
69840,82.47946092498272,73.6518292952067,1.5297846655497604,0,11.166588613863162,32.71893672466898,Wet,1
119451,68.72910117046595,48.35742913352314,1.4804762869084025,0,13.171796945186248,33.78377852485427,Snow,0
40353,77.50057562636265,102.65548270063488,2.158333832545415,0,10.0,33.85078253206048,Dry,1
194075,80.42584551454279,15.887775758577398,0.8107170352740044,1,11.331866075807646,27.761569460173437,Dry,1
215283,91.64111398530088,29.24924810194951,0.7232152781981617,0,13.913529805095846,37.16642967756857,Dry,1
66318,91.1363901479757,46.42831013118657,0.7589907717236203,0,12.278281506188216,28.374576514245135,Dry,0
242025,110.12147963060553,51.090074816984874,0.1253069574782939,1,12.683929326271597,27.106508032763415,Dry,1
68172,79.60867713452936,96.63386768821545,2.5797442209156216,0,12.37108029199381,25.0,Dry,1
217688,67.37718218469107,61.229948445269066,0.9041040555120992,0,11.872681679546956,34.0955933632326,Gravel,1
257951,72.64532287286562,55.17615026000582,2.833664310517511,0,13.59519309958553,36.34653509354348,Dry,1
94264,89.65462718330248,28.24983080522783,2.135139590437377,0,11.928138384406795,30.10261577772362,Wet,0
247458,79.06982899581314,87.16583854603826,1.4726632434658982,0,11.671518440212989,26.696040687200664,Dry,1
289880,85.61987181730461,31.583977913319046,2.471553933674591,0,13.156761978372511,34.623614028300516,Dry,1
226281,83.18949629520834,28.134717715995656,0.36784610556678143,1,10.56934776526548,28.106366039835592,Dry,1
113859,104.85357680557775,49.99354647632069,0.5635148667473867,0,12.214576479044783,33.85697098776148,Dry,0
270536,81.19551469361517,64.07985061637918,2.356316986268773,0,11.981042917356522,29.226547054076004,Snow,1
258426,84.33986884578285,41.99643499599232,0.0,1,12.195845350878798,30.68276881541091,Dry,1
178789,100.75925371738164,77.67543757394014,1.5175334163604597,1,12.011616230444591,32.95773533903756,Dry,1
219164,81.52527133451886,52.92559307548126,2.208602782554334,1,12.875087571733847,32.97993529815968,Dry,1
126657,96.34818561685526,86.31922349028963,3.0730592720264354,1,13.599686220039963,32.320261897148306,Dry,0
236167,94.97227893032638,72.62776530207685,3.3185755988251326,1,12.959336924785648,36.41053016895355,Wet,1
158381,92.12648788441619,104.78698350910341,1.3436565008593002,0,12.163086382132315,37.14298050403128,Wet,1
195806,72.98405425940265,48.944276853062775,2.4243198341797245,1,13.131433425207193,37.37696675480445,Snow,1
71467,108.44661336782906,81.09927561013986,0.5347798106014809,0,13.248591298250565,31.471796564577602,Dry,0
184734,123.31025694874671,15.329719454657933,0.9678162731780942,0,12.860928722990145,32.318241488468836,Dry,1
99506,90.13242207401092,132.29146732689736,3.141192616381395,0,13.54864989447354,36.13484244123974,Dry,0
110751,74.30467689944437,79.84866333678137,1.4521148260931371,0,10.152604353586614,30.044859881321564,Wet,1
288486,90.43654062487533,52.592319444432,1.6916133141969847,0,12.526764397752238,30.71073376264264,Dry,1
169229,104.84790210878998,53.521869734178736,0.26023651190571795,0,12.807853443626703,32.06254880075717,Gravel,1
107081,80.7721848642659,53.824423159068274,2.007080597609088,0,11.018764288359035,31.94212832726403,Gravel,1
90045,88.06651223822716,106.00091557754186,2.4048651418148554,1,12.720771218421698,31.14078807394937,Gravel,0
35698,95.10981204618211,82.46373750853043,2.3676274844762064,1,13.414950658539249,29.195060149928963,Dry,0
111078,108.04571778308888,48.917042440366274,0.046366639260561504,0,12.276125248818634,34.56278340207085,Dry,0
23671,101.63135599634062,29.029624546892936,2.699933211973236,1,13.156539382136026,30.837839375750736,Snow,1
87202,102.25301954298394,89.90261588769792,0.30227920771736194,0,13.522753328670648,32.46906656995075,Wet,0
52663,83.60597164985361,80.9637231578406,1.4683020010955452,1,13.842463772162649,31.978923741311643,Wet,0
16708,96.02878432760885,77.65926743126498,0.0,0,13.662153880855527,34.0262083157247,Dry,0
134883,79.17055009312307,57.90638911545246,1.2846379707888353,0,13.865606766250686,33.3687376166964,Snow,0
113547,102.68289149827817,52.50956377723102,0.29569623820627,0,12.000452464450792,31.234142181027906,Dry,0
35754,107.2682946117842,102.13058778699346,0.9613714083903496,0,12.109867647888318,30.755112229301286,Dry,0
227814,98.30045353158934,104.45673098261193,1.5718925276213787,0,10.026554106331815,31.667766624756243,Snow,1
238714,84.48884119807776,76.00312189104054,2.492669768248498,0,11.434831934268304,28.670601764429176,Dry,1
143483,86.94409307937603,84.24602162099772,2.4514841600307524,0,13.718449060119138,29.58718304981638,Wet,0
134983,117.09774315993015,65.90245410426776,0.0,0,11.89514349267186,33.59150731332336,Dry,1
215835,84.73934333064756,25.750355688327424,2.3139819277609934,0,12.897588372851198,32.89810688309054,Dry,1
85896,105.74991251175852,35.50643109975884,1.7475316870138817,1,12.74072660945678,29.101895106266134,Dry,0
72295,95.08337397327783,88.65454757623598,0.8277567691917257,0,13.740686165143343,31.640504590449602,Dry,0
220686,84.98795327310236,91.84263369527976,0.4435112368963192,0,10.479617729701753,27.310681329504533,Dry,1
274255,69.83026458795862,86.35317520774048,1.425086235029843,1,12.852630094842741,32.4057543511486,Dry,1
133874,93.17400570882761,68.65130775217582,1.776717622672692,1,12.836367392766858,30.991566915751708,Snow,0
9155,91.36651299909184,87.28247390738169,1.9534587387374778,0,11.642202527360997,38.285151821198916,Dry,0
48254,117.09802007189,58.54656763751925,1.2632518930559173,1,13.460246782465413,33.761461300498304,Snow,1
285062,77.09710956866252,75.53475841345752,0.0,0,11.100964703409442,29.140535539328308,Dry,1
86981,124.42152887321677,54.882940796997055,0.9056361088759016,0,13.564535847230392,29.099249751158705,Wet,1
31306,95.6821579424489,33.58035917125295,0.0795691895566486,0,10.34431424038462,33.913197334847275,Dry,1
148718,95.66743831833237,81.61429931243171,3.966265162219615,1,11.595079743181518,34.63797614906016,Dry,0
121975,81.10391798351655,91.87811011652857,1.5711753185032533,0,12.36011205732201,37.57565723487601,Wet,0
108512,94.72059461331703,121.8489695104179,2.389344015459915,1,12.71765979446459,35.469077361678885,Dry,0
148443,97.0957639234982,66.60072503489987,2.262152512500921,0,10.631916251631083,33.43143301517411,Gravel,1
134121,104.05990937731315,33.80475454054424,1.8723941711540957,1,13.542909395584891,36.26950259053375,Dry,0
163688,75.32516688612085,51.788981566779654,1.0005388561208113,0,13.253560025061732,32.22372845610838,Gravel,1
284076,111.10171283682058,56.602715361870494,0.8474051352865284,0,14.403313081424246,32.090199162935576,Dry,1
118796,95.42123285657969,63.71244516569779,0.0,0,13.202111599489136,28.36201925583325,Dry,0
292999,99.12343342960968,71.77190641846082,1.6706317621695717,1,11.763589989541904,36.52510909972835,Dry,1
193506,86.68586607742859,69.0742323099167,1.8604571243494625,0,11.42870112973312,32.39717293484449,Dry,1
175088,76.07786042581424,79.4270564616314,1.4426041845625037,1,12.07940846555996,31.704149207510454,Dry,1
270544,91.09086941104931,64.93557619231454,1.6721062424580913,1,14.5,29.617986035946803,Dry,1
174714,92.80943324734828,4.367602430580611,0.05230759925504547,0,12.547607164446157,35.67612897402609,Dry,1
16151,69.21857597828264,65.67834571733621,1.1471432232405259,1,12.590253892344656,34.959580609757374,Wet,0
67690,101.89928107747687,62.1682690326797,0.7201754474618541,1,13.87946091630168,29.29329218494143,Snow,0
5499,104.94786950844872,73.75667159552333,2.2980070987620125,0,11.335471173921476,33.531448279483065,Dry,1
7295,79.05503064268309,50.96294486056192,1.549181193882299,0,13.038960281037568,34.3879527755446,Dry,0
275327,74.66121974591863,65.58814311190972,0.7322248329697569,0,13.016343000544056,28.26117072163391,Dry,1
144946,85.45557934688549,73.90605468822207,1.308058938518037,0,13.457357455111778,33.923716933052134,Snow,0
33711,90.3584264547945,55.99894495673283,0.252570389134829,0,13.352293450300673,33.322978064414464,Dry,0
268683,86.03743485126999,76.89676505575702,1.1061898477906165,0,12.441308847070685,33.86953545929286,Wet,1
185423,89.08623250843826,61.75312331162111,2.1992243540179417,1,11.11688714884477,37.96013124650793,Dry,1
180426,93.32216546513874,63.91647080787751,0.0,0,11.935119953275246,40.0,Dry,1
134629,69.47596591911557,0.0,1.4266120765853292,1,13.342095967898436,35.708690076840206,Dry,0
214090,71.20056559045102,31.402817879361898,0.6000781034660972,0,14.354375626896815,32.781479650572976,Dry,1
134272,50.0,31.470854608508773,0.0,0,11.277067245354106,33.914724798101254,Dry,1
244548,104.13817842680207,65.40830544749173,3.7383523191467742,1,11.211227984811538,33.302082481491816,Wet,1
179047,90.22840530926173,91.79163083241248,3.004528821597712,1,10.92609657580173,39.055249909579686,Dry,1
284501,105.71776697197735,57.039622382096795,0.7823240116214063,0,11.732950086306396,32.4122114879276,Dry,1
120121,72.93393006282912,81.2074544826217,1.1522770839252372,0,13.447561185638083,30.757214435868878,Wet,0
78505,90.36611009299743,76.20631640814673,0.0,0,13.816191170316428,33.646207494476876,Dry,0
3869,93.22239759174902,63.497335586757956,0.0,0,10.42134308364175,38.26316144503188,Dry,1
258186,81.57326257754977,74.34941752079195,0.14636591156222,0,11.294825479516277,29.094065340883567,Wet,1
113296,66.69858302299811,66.14859297079595,1.4596980297840052,1,11.107771987048332,29.984311264275487,Wet,1
95179,116.18807004202736,56.44298758018056,1.362334185847301,0,11.632323712088166,29.818248332803094,Dry,1
91272,110.98925011905077,69.77700874166337,1.8980663359479457,0,12.277652311630483,28.408766950283628,Wet,1
39467,84.27101592411952,96.16578524504325,2.3143291908842287,0,12.102583039961544,29.14648902718066,Dry,0
286472,97.6534146775441,71.8187243368924,1.8336111418638,0,13.013819223776391,34.82112477936089,Dry,1
136059,82.7281398546466,65.44927800096647,0.20231058244646904,0,10.573354329425001,32.6594382741337,Dry,1
59871,75.06894595462879,38.06373547076298,1.8888281210664783,0,11.979478920074373,28.118431513800186,Dry,0
129391,117.4089225743552,95.39687873161523,2.262422173558968,0,13.866400969509437,34.05703483136741,Gravel,1
87416,65.16946677891298,24.82378672502636,0.9872729018813561,1,13.904511808423397,33.03636353356268,Wet,0
257687,85.71744454543328,17.34842298504747,0.0,0,14.164745732722706,34.85492018697384,Dry,1
202163,91.2648574086335,69.28651720793775,2.9208828701326484,1,12.89325373066447,30.187991068601097,Dry,1
108450,114.7685486803093,37.980995222131966,1.6059774593582898,0,11.84491580572445,28.318727738376396,Snow,1
172890,103.44882981354027,87.2274750711861,0.0,0,12.674862342494883,34.039643369263274,Snow,1
282974,64.91625338149022,17.90735936585041,3.984303701840634,1,14.5,34.47529347867223,Dry,1
117381,89.95874638448727,84.0451618127655,0.9254849770981984,1,11.969435428863346,28.68667219364351,Dry,0
48333,90.31590297546539,80.52454836844751,4.426827824612779,0,14.332836692029083,32.71429977920741,Wet,0
135508,86.57492497050836,62.950399102697645,1.9528372393622964,1,10.063209708268083,30.1512115529345,Wet,1
206362,99.29713661295452,7.510708935492275,1.2567843899145907,1,13.071985361871494,34.91346313955573,Dry,1
151810,68.86339608366035,16.917421992018262,1.720313669168767,1,13.147265154371693,33.986523328917684,Wet,1
293890,83.87046131194995,65.99838194312315,0.648873939427381,0,12.873586049946471,35.65622368702251,Dry,1
50377,97.18228122319613,54.18019999036382,1.5735724770672441,1,12.939064325852733,29.4763128825155,Dry,0
137672,100.19363527740961,78.18325712257509,3.912744759849828,1,13.023215491932788,29.93081797795007,Dry,0
